parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude,project_id,case_number,notification_date,larr_applicable,acquisition_purpose,total_area_ha,no_of_families_affected,rural_urban_mix,consent_required,consent_percentage,status,expected_possession_date,actual_possession_date,delay_days,project_name,project_type,sector,implementing_agency,total_land_required_ha,total_estimated_cost_cr,project_start_date,expected_completion_date,stakeholder_count,total_area_owned_ha,total_compensation_offered_inr,total_compensation_accepted_inr,objections_count,litigation_count,consent_count,milestone_count,first_milestone_date,last_milestone_date,clearance_count,clearance_approved_count,clearance_pending_count,dispute_count,dispute_delay_days,delay_event_count,event_delay_days,area_acres,compensation_to_market_ratio,families_per_ha,compensation_acceptance_ratio,has_dispute,has_delay_events,has_litigation,synthetic_record_id,source_record_id,data_origin,is_synthetic
690,178,Karanai 16,Krishnagiri,Krishnagiri,Tamil Nadu,3.6588930783459412,Coastal,Urban Fill,Non-Irrigated,46400604.084290594,53722210.00960477,12.556697534582108,78.1806428025522,29,TN/LA/Port/29/178,2023-03-11,True,Port/Coastal Infrastructure,24.77037703489088,154.7126005217168,Mostly Urban,False,,Completed,2025-05-21,2025-09-29,131.0,Port Expansion: Krishnagiri 29,Port,Transport,SIPCOT,101.56,2094.902866721361,2022-11-04,2026-11-03,5,8.98,406626242,406626242.0,0,0,5,6.0,2023-05-08,2025-09-29,2,1,1,,,3.0,102.0,9.041321681629366,1.157791176856531,6.245871845381798,1.0,0,1,0,ACQ_SYN_015148,690,synthetic_augmented_from_existing_dataset,1
25,7,Samayapuram 10,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,13.225526920819114,Agricultural,Black Cotton,Non-Irrigated,11082144.045971649,13349516.816940257,10.788772299147908,78.76591313636902,1,TN/LA/Railway/1/7,2021-01-01,True,Railway Corridor,20.682227298849472,136.73000772162004,Mixed,False,,Objections_Received,2022-09-22,,,Railway Corridor: Tiruchirappalli 1,Railway,Transport,NHAI,146.12,1162.2858344205667,2020-11-24,2023-11-24,5,9.29,163872119,47441599.0,2,2,5,4.0,2021-01-16,2021-10-30,3,2,1,,,,,32.680988686947636,1.2045969409495987,6.6109904772793096,0.2895037867912112,0,0,1,ACQ_SYN_015149,25,synthetic_augmented_from_existing_dataset,1
17,5,Kelambakkam 20,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,9.540516865493949,Industrial,Black Cotton,Non-Irrigated,25789796.981866464,27430865.89451856,10.725225027634998,78.71229714150502,1,TN/LA/Railway/1/5,2020-12-28,False,Railway Corridor,15.024033433615177,155.07563595310964,Mostly Urban,False,,Objections_Received,2023-03-27,,,Railway Corridor: Tiruchirappalli 1,Railway,Transport,NHAI,146.12,1181.58888041253,2020-11-24,2023-11-24,5,7.47,348883082,315735750.0,2,0,5,3.0,2021-01-13,2021-09-08,3,2,1,2.0,136.0,3.0,359.0,23.57513054984808,1.0636324866692817,10.321837783330489,0.9049901422276476,1,1,0,ACQ_SYN_015150,17,synthetic_augmented_from_existing_dataset,1
1776,451,Oragadam 17,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,5.763532979037842,Industrial,Alluvial,Irrigated,49653076.917093396,62553522.16226853,10.8255432593039,78.75734558359801,75,TN/LA/Port/75/451,2021-02-19,True,Port/Coastal Infrastructure,42.810175374050814,493.6993391326572,Mostly Urban,False,,Objections_Received,2022-09-25,,,New Terminal: Tiruchirappalli 75,Port,Transport,District Collector,200.09,1756.5603508583147,2020-10-02,2026-10-01,16,25.08,1189466201,698488674.0,2,0,16,3.0,2021-04-07,2021-10-02,1,0,1,1.0,65.0,3.0,146.0,14.242000126912108,1.2598115977125692,11.532289574125658,0.5872286857859192,1,1,0,ACQ_SYN_015151,1776,synthetic_augmented_from_existing_dataset,1
1883,475,Sholinganallur 3,Chengalpattu,Chengalpattu,Tamil Nadu,7.239502595586551,Residential,Sandy,Irrigated,10644149.629948594,11422310.101724688,12.717487484073889,79.98934608732993,79,TN/LA/Highway/79/475,2024-01-20,True,National/State Highway,14.711117616520273,60.533546940852304,Mixed,False,,Consent_Process_End,2025-07-30,,,Bypass Road: Chengalpattu 79,Highway,Transport,TNEB,164.92,1760.9769821428101,2023-09-27,2026-09-26,18,23.15,313762574,227112001.0,3,1,18,4.0,2024-02-27,2024-12-25,2,2,0,,,2.0,181.0,17.889200471329033,1.0731068708003357,4.114816325910848,0.7238339426677447,0,1,1,ACQ_SYN_015152,1883,synthetic_augmented_from_existing_dataset,1
1029,262,Ayappan Pattinam 17,Erode,Erode,Tamil Nadu,14.644444117422175,Residential,Urban Fill,Non-Irrigated,15178110.635223683,20087141.01278798,11.375719013567588,77.66511128184304,45,TN/LA/Power/45/262,2020-07-15,True,Power Project,66.46344360917855,628.2513215763162,Mostly Rural,False,,Objections_Received,2022-07-11,,,Wind Park: Erode 45,Power,Energy,TNEB,346.39,4096.982074814411,2020-02-25,2026-02-23,14,19.38,267267062,113845417.0,6,4,14,4.0,2020-08-13,2021-02-04,3,1,2,1.0,142.0,1.0,67.0,36.18720943168815,1.3234282906181987,9.45258457070911,0.425961269406254,1,1,1,ACQ_SYN_015153,1029,synthetic_augmented_from_existing_dataset,1
1733,439,Samayapuram 17,Cuddalore,Cuddalore,Tamil Nadu,21.831935987433887,Agricultural,Black Cotton,Non-Irrigated,21593942.105971307,27520070.16587997,11.730453218298086,79.63767083179717,73,TN/LA/Port/73/439,2023-03-03,True,Port/Coastal Infrastructure,6.086702028677356,56.15201010338878,Mostly Rural,False,,Award_Declared,2024-04-26,,,Port Expansion: Cuddalore 73,Port,Transport,Chennai Metro Rail Ltd,114.24,1335.716117159416,2022-11-19,2026-11-18,17,13.82,202762186,202038037.0,1,0,17,5.0,2023-03-22,2024-07-12,2,2,0,,,1.0,193.0,53.947888601424616,1.274434747987489,9.225358796739167,0.996428579636639,0,1,0,ACQ_SYN_015154,1733,synthetic_augmented_from_existing_dataset,1
1258,321,Oragadam 18,Chengalpattu,Chengalpattu,Tamil Nadu,21.824810330720943,Forest,Black Cotton,Partly Irrigated,37581928.771463044,47919400.89966195,12.664991859255236,79.95590826281651,55,TN/LA/Urban Housing/55/321,2020-06-14,True,Affordable Housing,12.013134084039002,101.9701552347584,Mostly Urban,True,87.1,Possession Taken,2022-09-20,2023-05-10,232.0,Affordable Housing: Chengalpattu 55,Urban Housing,Housing,TNHB,66.87,414.11271437912745,2020-04-07,2023-04-07,15,22.76,1119825024,862462614.0,1,1,12,8.0,2020-07-19,2023-05-10,2,2,0,,,2.0,50.0,53.93028072025535,1.2750649704825268,8.4882225172396,0.7701762288891304,0,1,1,ACQ_SYN_015155,1258,synthetic_augmented_from_existing_dataset,1
54,14,Padur 9,Salem,Salem,Tamil Nadu,10.186582615124918,Industrial,Loamy,Partly Irrigated,11032328.146691846,16543953.026707124,11.709028370043397,78.16290663244895,3,TN/LA/Port/3/14,2021-06-22,True,Port/Coastal Infrastructure,32.75176338300077,152.83862728365563,Mixed,False,,Possession Taken,2022-07-29,2022-10-12,75.0,New Terminal: Salem 3,Port,Transport,NHAI,239.63,1510.690085097116,2021-04-25,2026-04-24,12,22.52,383918240,382213654.0,1,1,12,6.0,2021-08-12,2022-10-12,2,1,1,,,3.0,364.0,25.17159378198419,1.4995885552650094,4.666577047969998,0.9955600286144258,0,1,1,ACQ_SYN_015156,54,synthetic_augmented_from_existing_dataset,1
1372,352,Ayappan Pattinam 8,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,9.797305712209678,Forest,Loamy,Irrigated,8089114.269938773,10848374.873382827,10.759129325660064,78.73588711344892,60,TN/LA/Industrial/60/352,2023-12-22,True,Industrial/SEZ,33.094476127332754,157.38700580151468,Mostly Rural,True,77.4,Litigated,2026-04-05,,,Industrial Park: Tiruchirappalli 60,Industrial,Manufacturing,V.O. Chidambaranar Port,427.16,25104.318983322868,2023-08-14,2028-08-12,15,18.05,289494365,121617541.0,5,0,9,8.0,2024-02-11,2025-06-19,3,3,0,,,,,24.209669607890486,1.3411078779908174,4.755688085103985,0.4201033101283336,0,0,0,ACQ_SYN_015157,1372,synthetic_augmented_from_existing_dataset,1
35,8,Karanai 12,Karur,Karur,Tamil Nadu,13.579776115385847,Forest,Red Soil,Partly Irrigated,50330221.52719296,56293745.42016436,10.948142797705247,78.1186052683553,2,TN/LA/Highway/2/8,2024-10-18,True,National/State Highway,17.921428514686163,200.46074986379134,Mostly Urban,False,,Initiated,2026-12-11,,,Bypass Road: Karur 2,Highway,Transport,Tamil Nadu Highways,142.82,2553.991730386707,2024-04-23,2030-04-22,8,8.44,460712772,451357176.0,1,1,8,3.0,2024-11-13,2025-06-23,1,0,1,,,,,33.556357508871194,1.1184879325386907,11.185534105136695,0.9796932132803994,0,0,1,ACQ_SYN_015158,35,synthetic_augmented_from_existing_dataset,1
1567,396,Siruseri 5,Salem,Salem,Tamil Nadu,15.761240131539457,Industrial,Alluvial,Non-Irrigated,8309374.783371881,9302523.011054264,11.65893248141172,78.11189786436834,67,TN/LA/Urban Metro/67/396,2021-05-31,True,Urban Metro Rail,11.650145144850693,125.17265781621457,Mixed,False,,Litigated,2023-04-14,,,Metro Line: Salem 67,Urban Metro,Transport,CMDA,73.25,6651.735022575343,2021-05-02,2024-05-01,19,41.24,629108287,334358599.0,7,0,19,6.0,2021-07-12,2022-11-28,3,2,1,,,,,38.946872477365474,1.1195214144955647,10.744300286382291,0.5314802012773359,0,0,0,ACQ_SYN_015159,1567,synthetic_augmented_from_existing_dataset,1
705,182,Sriperumbudur 11,Krishnagiri,Krishnagiri,Tamil Nadu,5.188674393347068,Residential,Loamy,Partly Irrigated,9600433.029019844,12730772.58461292,12.530632365009183,78.24012510060896,29,TN/LA/Port/29/182,2023-04-11,True,Port/Coastal Infrastructure,24.26568818197365,271.6139865481954,Mixed,False,,Award_Declared,2024-02-11,,,Port Expansion: Krishnagiri 29,Port,Transport,SIPCOT,101.56,2237.3173402103926,2022-11-04,2026-11-03,16,16.82,244644881,217027113.0,1,0,16,6.0,2023-05-30,2024-08-29,3,2,1,1.0,126.0,2.0,306.0,12.82149362852971,1.3260623292856477,11.193335400640743,0.887110787329329,1,1,0,ACQ_SYN_015160,705,synthetic_augmented_from_existing_dataset,1
272,71,Kelambakkam 17,Erode,Erode,Tamil Nadu,7.480576923814298,Barren,Black Cotton,Partly Irrigated,9870681.679936875,12211434.381901842,11.369357817017699,77.66415987888928,11,TN/LA/Railway/11/71,2022-12-16,True,Railway Corridor,44.54659758354705,284.6645236353444,Mostly Rural,False,,Possession Taken,2025-04-03,2025-11-20,231.0,Railway Corridor: Erode 11,Railway,Transport,District Collector,240.89,2015.8503690188254,2022-09-28,2025-09-27,20,15.27,225917441,148701161.0,3,0,20,7.0,2023-01-21,2025-11-20,2,2,0,,,,,18.4849081085894,1.2371419500562737,6.390264107184767,0.6582101866141445,0,0,0,ACQ_SYN_015161,272,synthetic_augmented_from_existing_dataset,1
497,128,Manapakkam 7,Coimbatore,Coimbatore,Tamil Nadu,6.167873770117442,Forest,Red Soil,Non-Irrigated,27853515.182328444,30683138.47544892,10.999143206580113,76.9009206862576,21,TN/LA/Urban Housing/21/128,2021-10-16,True,Affordable Housing,1.910617896102775,16.472117202291138,Mostly Urban,False,,Award_Declared,2023-01-11,,,Affordable Housing: Coimbatore 21,Urban Housing,Housing,Tamil Nadu Highways,31.5,416.7703616596139,2021-07-06,2026-07-05,6,2.38,105228193,59131404.0,3,1,6,6.0,2021-12-10,2023-05-16,1,1,0,1.0,0.0,3.0,66.0,15.241147979247769,1.1015894501860117,8.621356073284199,0.5619349939801779,1,1,1,ACQ_SYN_015162,497,synthetic_augmented_from_existing_dataset,1
1312,337,Oragadam 18,Namakkal,Namakkal,Tamil Nadu,20.622221825857892,Residential,Black Cotton,Partly Irrigated,11852903.295170698,14602360.230447553,11.189609779550342,78.09008334833895,57,TN/LA/Port/57/337,2023-10-09,True,Port/Coastal Infrastructure,23.882601025189576,169.44615543163164,Mixed,False,,Consent_Process_End,2024-12-02,,,Port Expansion: Namakkal 57,Port,Transport,Tamil Nadu Highways,105.14,1507.0945215857234,2023-07-23,2027-07-22,10,18.15,295972360,226818988.0,1,1,10,,,,2,1,1,,,1.0,57.0,50.9586198134513,1.2319648500293665,7.0949623641458714,0.7663519255649412,0,1,1,ACQ_SYN_015163,1312,synthetic_augmented_from_existing_dataset,1
1626,410,Sholinganallur 7,Erode,Erode,Tamil Nadu,18.4944204200616,Industrial,Saline,Non-Irrigated,6463762.318848784,8127146.34528966,11.402385873749465,77.69546373054722,69,TN/LA/Railway/69/410,2020-03-23,True,Railway Corridor,13.313896543628811,64.06256455448138,Mixed,False,,Award_Declared,2021-12-21,,,Railway Corridor: Erode 69,Railway,Transport,Tamil Nadu Highways,212.77,2241.8532050741483,2020-03-05,2025-03-04,19,29.96,478055165,348999275.0,6,0,19,5.0,2020-04-28,2021-05-20,3,2,1,2.0,127.0,1.0,0.0,45.700708042735016,1.2573399120184743,4.811706651358777,0.730039753884889,1,1,0,ACQ_SYN_015164,1626,synthetic_augmented_from_existing_dataset,1
1096,279,Karanai 4,Krishnagiri,Krishnagiri,Tamil Nadu,18.807496194345845,Commercial,Saline,Irrigated,8772757.363786837,9301373.24540838,12.555416246671301,78.25040595818285,47,TN/LA/IT Corridor/47/279,2023-04-24,True,IT/Tech Corridor,19.438867132024516,102.80691072181315,Mixed,True,82.6,Award_Declared,2025-03-15,,,IT Corridor: Krishnagiri 47,IT Corridor,IT/Services,SIPCOT,135.35,2802.251772166851,2023-03-24,2029-03-22,6,3.1,38275857,26033044.0,0,0,5,7.0,2023-05-27,2024-06-20,2,1,1,,,1.0,0.0,46.4743351275988,1.0602565259360326,5.288729534677675,0.6801426810639406,0,1,0,ACQ_SYN_015165,1096,synthetic_augmented_from_existing_dataset,1
308,79,Samayapuram 16,Tiruvallur,Tiruvallur,Tamil Nadu,10.021562043126549,Barren,Red Soil,Non-Irrigated,23004325.441543195,28651199.24759298,13.091578405065416,79.95262309831878,12,TN/LA/Port/12/79,2021-02-13,True,Port/Coastal Infrastructure,12.52698884620203,74.16720758075796,Mixed,False,,Award_Declared,2022-12-25,,,Port Expansion: Tiruvallur 12,Port,Transport,CMDA,158.7,1248.7524823339893,2020-12-24,2025-12-23,14,13.75,243820627,230128466.0,2,0,14,6.0,2021-02-23,2022-10-24,3,1,2,,,,,24.76381906881924,1.2454700886752441,5.920593407668291,0.9438433032985352,0,0,0,ACQ_SYN_015166,308,synthetic_augmented_from_existing_dataset,1
1728,436,Sholinganallur 19,Cuddalore,Cuddalore,Tamil Nadu,21.260958168654692,Barren,Alluvial,Non-Irrigated,5105972.987282175,6423509.740470689,11.78060463302603,79.63775549900593,73,TN/LA/Port/73/436,2023-04-22,True,Port/Coastal Infrastructure,5.920001268050575,68.19127323879125,Mixed,False,,Possession Taken,2025-08-03,2025-06-23,-41.0,Port Expansion: Cuddalore 73,Port,Transport,Chennai Metro Rail Ltd,114.24,1366.6293442984081,2022-11-19,2026-11-18,7,13.35,160041000,108802948.0,1,1,7,6.0,2023-06-16,2025-06-23,2,1,1,,,1.0,156.0,52.5369716869048,1.258038332061333,11.51879368790174,0.6798442149199267,0,1,1,ACQ_SYN_015167,1728,synthetic_augmented_from_existing_dataset,1
1518,385,Madhavaram 15,Cuddalore,Cuddalore,Tamil Nadu,5.617594573390725,Industrial,Loamy,Irrigated,19391830.687408272,23282482.858009666,11.78225099257749,79.70176352062761,65,TN/LA/Urban Housing/65/385,2021-05-21,True,Affordable Housing,3.685245612908404,61.139338420801316,Mixed,True,79.9,Completed,2023-04-17,2023-03-31,-17.0,Affordable Housing: Cuddalore 65,Urban Housing,Housing,CMDA,36.25,264.58956382450117,2020-12-07,2025-12-06,10,14.11,231555250,230288476.0,1,1,9,8.0,2021-07-18,2023-03-31,2,1,1,2.0,0.0,2.0,67.0,13.881378473612473,1.200633567470642,16.590302205814176,0.994529279729136,1,1,1,ACQ_SYN_015168,1518,synthetic_augmented_from_existing_dataset,1
787,201,Sholinganallur 3,Kancheepuram,Kancheepuram,Tamil Nadu,8.645630752215052,Residential,Loamy,Irrigated,15213451.876022575,17412114.222644895,12.853989136821085,79.69800707290604,33,TN/LA/Power/33/201,2020-09-12,True,Power Project,39.69093941159521,245.85500955822974,Mostly Rural,False,,Initiated,2022-09-27,,,Thermal Power Expansion: Kancheepuram 33,Power,Energy,TIDCO,384.96,5784.518491504735,2020-06-07,2024-06-06,10,13.46,268954206,243972745.0,3,2,10,4.0,2020-10-02,2021-06-13,1,1,0,,,,,21.363818810114168,1.1445209387415594,6.194235087477075,0.9071163029144076,0,0,1,ACQ_SYN_015169,787,synthetic_augmented_from_existing_dataset,1
1065,272,Perungalathur 1,Dharmapuri,Dharmapuri,Tamil Nadu,13.259500223906695,Residential,Alluvial,Non-Irrigated,16517354.73250953,20396234.12894816,12.13221986971015,78.20686968722104,46,TN/LA/IT Corridor/46/272,2023-06-15,True,IT/Tech Corridor,9.53069993018587,110.45806639989337,Mostly Rural,False,,Award_Declared,2024-09-16,,,Tech Park: Dharmapuri 46,IT Corridor,IT/Services,NHAI,99.84,2695.4227082339853,2023-03-26,2029-03-24,9,9.51,116768561,53447041.0,1,0,9,4.0,2023-08-04,2024-10-31,3,2,1,2.0,181.0,3.0,52.0,32.76493854698049,1.2348365981874931,11.589711900387067,0.4577177327722656,1,1,0,ACQ_SYN_015170,1065,synthetic_augmented_from_existing_dataset,1
1850,467,Oragadam 10,Thoothukudi,Thoothukudi,Tamil Nadu,15.943265377826352,Forest,Black Cotton,Irrigated,17046706.539261967,22920037.79511781,8.817152565055883,78.07778390225093,78,TN/LA/Urban Housing/78/467,2021-08-03,True,Affordable Housing,9.604614400845762,89.0268795461398,Mostly Rural,True,72.5,Completed,2023-11-10,2023-12-23,43.0,Slum Rehabilitation: Thoothukudi 78,Urban Housing,Housing,District Collector,39.26,198.6762719538031,2021-06-14,2027-06-13,15,7.81,106262689,54663586.0,1,0,12,2.0,2021-08-15,2022-01-13,3,1,2,,,3.0,108.0,39.396666655718896,1.3445434601885349,9.269177900395489,0.5144193744240747,0,1,0,ACQ_SYN_015171,1850,synthetic_augmented_from_existing_dataset,1
725,186,Sriperumbudur 18,Madurai,Madurai,Tamil Nadu,22.171874522849944,Residential,Sandy,Irrigated,15989058.23405615,17989679.201530885,9.9316771630934,78.11303533874543,30,TN/LA/Industrial/30/186,2022-05-18,True,Industrial/SEZ,76.32877234259993,826.0337544395878,Mixed,False,,Possession Taken,2023-04-15,2023-05-12,27.0,SEZ: Madurai 30,Industrial,Manufacturing,Chennai Metro Rail Ltd,422.17,18002.647919790958,2021-11-21,2026-11-20,5,10.54,169463036,165827237.0,0,0,5,6.0,2022-06-27,2023-09-18,3,3,0,,,,,54.787895014530285,1.1251243780708409,10.822049524548284,0.9785451796107324,0,0,0,ACQ_SYN_015172,725,synthetic_augmented_from_existing_dataset,1
50,13,Karanai 13,Karur,Karur,Tamil Nadu,17.043893520582845,Commercial,Urban Fill,Irrigated,48146556.758904874,61624907.67090421,11.007577869670271,78.11229677178106,2,TN/LA/Highway/2/13,2024-07-29,False,National/State Highway,26.019982077999703,271.5116412070236,Mostly Urban,False,,Completed,2025-06-30,2025-09-09,71.0,Bypass Road: Karur 2,Highway,Transport,Tamil Nadu Highways,142.82,2420.1055488017596,2024-04-23,2030-04-22,5,1.33,60581576,60581576.0,0,0,5,6.0,2024-08-13,2025-09-09,3,2,1,1.0,94.0,3.0,261.0,42.11637802127055,1.2799442331773074,10.43473590385717,1.0,1,1,0,ACQ_SYN_015173,50,synthetic_augmented_from_existing_dataset,1
280,72,Manapakkam 19,Erode,Erode,Tamil Nadu,13.221111471621233,Coastal,Saline,Irrigated,10399979.493755933,12096944.617119871,11.30849205909013,77.75008083348652,11,TN/LA/Railway/11/72,2023-02-05,True,Railway Corridor,28.91138929115806,156.47182356634838,Mostly Rural,False,,Objections_Received,2025-04-12,,,Railway Corridor: Erode 11,Railway,Transport,District Collector,240.89,2029.0865220170606,2022-09-28,2025-09-27,6,6.94,81855697,16207059.0,1,1,6,4.0,2023-02-22,2023-10-10,1,1,0,1.0,0.0,3.0,555.0,32.670077874384354,1.1631700451316065,5.412117072291714,0.1979954919936727,1,1,1,ACQ_SYN_015174,280,synthetic_augmented_from_existing_dataset,1
1153,292,Karanai 2,Karur,Karur,Tamil Nadu,7.722020201087787,Residential,Red Soil,Irrigated,7423309.657221661,10102926.01860161,10.988695453000929,78.12302518713597,50,TN/LA/Power/50/292,2025-04-30,True,Power Project,77.4467552031681,380.92910059493613,Mostly Rural,False,,Possession Taken,2027-05-17,2027-11-12,179.0,Thermal Power Expansion: Karur 50,Power,Energy,NHAI,699.73,3147.681323534827,2024-12-01,2030-11-30,11,14.74,246236316,154079134.0,2,1,11,7.0,2025-06-29,2027-11-12,2,1,1,2.0,0.0,3.0,334.0,19.081527438794943,1.360973270025604,4.91859342067508,0.625736838915345,1,1,1,ACQ_SYN_015175,1153,synthetic_augmented_from_existing_dataset,1
1915,483,Kallikudi 19,Kancheepuram,Kancheepuram,Tamil Nadu,18.55598087023111,Forest,Saline,Irrigated,14076815.873422278,18671744.63329531,12.820544251510453,79.70845497057029,80,TN/LA/IT Corridor/80/483,2024-03-16,True,IT/Tech Corridor,17.183172314214378,190.38142660285814,Mixed,True,50.3,Objections_Received,2026-03-07,,,IT Corridor: Kancheepuram 80,IT Corridor,IT/Services,District Collector,87.52,1337.9735201482033,2023-11-15,2026-11-14,14,25.05,338710462,95242551.0,7,3,5,6.0,2024-05-07,2025-07-07,3,1,2,,,2.0,59.0,45.852827227671696,1.326418190107074,11.079527291091038,0.2811916420816077,0,1,1,ACQ_SYN_015176,1915,synthetic_augmented_from_existing_dataset,1
1420,362,Padur 20,Cuddalore,Cuddalore,Tamil Nadu,19.89860728194353,Barren,Sandy,Partly Irrigated,15501442.61215446,18143466.315034203,11.734561161854815,79.6469271605203,61,TN/LA/Railway/61/362,2025-02-26,True,Railway Corridor,8.978778815370651,83.86512143646232,Mostly Rural,False,,Possession Taken,2027-06-13,2027-10-22,131.0,Freight Corridor: Cuddalore 61,Railway,Transport,Chennai Metro Rail Ltd,145.84,2088.4478534779855,2024-11-13,2029-11-12,12,15.1,202802925,162794889.0,1,0,12,5.0,2025-03-17,2027-10-22,3,2,1,,,1.0,107.0,49.170529337740305,1.1704372792251072,9.340370573879683,0.8027245612951588,0,1,0,ACQ_SYN_015177,1420,synthetic_augmented_from_existing_dataset,1
1186,301,Karanai 13,Thanjavur,Thanjavur,Tamil Nadu,17.306638681010483,Coastal,Saline,Partly Irrigated,18391405.746295862,18835988.614686195,10.725790421501994,79.1529764877625,51,TN/LA/Port/51/301,2024-05-27,True,Port/Coastal Infrastructure,44.268006986215916,183.23212223072238,Mostly Rural,False,,Consent_Process_End,2025-07-08,,,New Terminal: Thanjavur 51,Port,Transport,District Collector,207.64,2214.878621891447,2024-04-16,2028-04-15,16,29.94,435672041,388008117.0,1,0,16,4.0,2024-07-26,2025-06-17,3,2,1,,,,,42.76563545100433,1.0241734033016956,4.1391545430942225,0.8905967803428543,0,0,0,ACQ_SYN_015178,1186,synthetic_augmented_from_existing_dataset,1
620,159,Ayappan Pattinam 6,Namakkal,Namakkal,Tamil Nadu,18.66306804781437,Barren,Red Soil,Non-Irrigated,8912682.495381175,11964288.046838723,11.223287530527335,78.14114075601951,26,TN/LA/Power/26/159,2024-06-07,False,Power Project,78.52362971616019,558.3251155578253,Mixed,False,,Completed,2026-10-07,2027-02-22,138.0,Solar Park: Namakkal 26,Power,Energy,Tamil Nadu Highways,347.73,4244.4284750269335,2024-02-14,2029-02-12,12,23.56,324834359,200579050.0,2,1,12,5.0,2024-07-21,2027-02-22,1,0,1,2.0,100.0,2.0,135.0,46.11744540584096,1.3423891239297467,7.110281549337521,0.6174810159167923,1,1,1,ACQ_SYN_015179,620,synthetic_augmented_from_existing_dataset,1
844,215,Thogamalai 12,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,23.260567727034267,Commercial,Loamy,Non-Irrigated,35640018.909429274,42167942.41843634,10.744398456513617,78.72498193230415,35,TN/LA/Power/35/215,2023-03-07,True,Power Project,16.07273308267195,79.2935432566249,Mostly Urban,False,,Completed,2024-03-28,2024-07-09,103.0,Thermal Power Expansion: Tiruchirappalli 35,Power,Energy,TNHB,295.52,4465.971805851749,2023-01-28,2029-01-26,5,10.03,549029224,259304560.0,2,1,5,7.0,2023-03-26,2024-10-21,3,2,1,1.0,125.0,1.0,200.0,57.47811450465107,1.183162739772845,4.933420025627841,0.4722964619457124,1,1,1,ACQ_SYN_015180,844,synthetic_augmented_from_existing_dataset,1
74,18,Madhavaram 5,Salem,Salem,Tamil Nadu,10.508102232245491,Commercial,Red Soil,Irrigated,83880845.8154013,88213487.65519822,11.643509819682233,78.23655497400085,3,TN/LA/Port/3/18,2021-08-20,True,Port/Coastal Infrastructure,12.956167395572853,128.99735722217693,Mostly Urban,False,,Possession Taken,2022-11-24,2023-04-24,151.0,New Terminal: Salem 3,Port,Transport,NHAI,239.63,1454.4879310892115,2021-04-25,2026-04-24,19,26.23,1440726603,1193326056.0,3,0,19,6.0,2021-09-28,2023-04-24,3,2,1,2.0,203.0,1.0,133.0,25.966086056859726,1.0516523384770329,9.95644416158559,0.8282807116320042,1,1,0,ACQ_SYN_015181,74,synthetic_augmented_from_existing_dataset,1
713,183,Sholinganallur 15,Krishnagiri,Krishnagiri,Tamil Nadu,20.488198716447766,Agricultural,Red Soil,Irrigated,39814631.289346315,49623185.101685405,12.512020675871955,78.2132912659985,29,TN/LA/Port/29/183,2023-03-20,True,Port/Coastal Infrastructure,5.383667237281345,44.644719679452734,Mostly Urban,False,,Award_Declared,2024-11-02,,,Port Expansion: Krishnagiri 29,Port,Transport,SIPCOT,101.56,2292.598111781487,2022-11-04,2026-11-03,17,22.24,1170283509,1141371900.0,0,0,17,5.0,2023-05-05,2024-03-20,1,1,0,,,1.0,40.0,50.627441498315356,1.2463555103915702,8.292622428498667,0.9752952094277524,0,1,0,ACQ_SYN_015182,713,synthetic_augmented_from_existing_dataset,1
1197,304,Siruseri 8,Thoothukudi,Thoothukudi,Tamil Nadu,16.235560110287405,Commercial,Black Cotton,Irrigated,14653402.872303752,21704408.048498537,8.767331408928236,78.02332985434165,52,TN/LA/Highway/52/304,2021-08-18,True,National/State Highway,23.52171879684452,126.7700209134333,Mixed,False,,Award_Declared,2023-12-19,,,Bypass Road: Thoothukudi 52,Highway,Transport,District Collector,260.6,2879.2325516793267,2021-08-05,2024-08-04,17,16.44,268333198,221948207.0,2,1,17,5.0,2021-09-25,2022-11-21,3,1,2,,,,,40.11894266800971,1.481185512855981,5.389487988030862,0.8271365923198217,0,0,1,ACQ_SYN_015183,1197,synthetic_augmented_from_existing_dataset,1
1739,440,Samayapuram 17,Cuddalore,Cuddalore,Tamil Nadu,10.87406598854603,Forest,Alluvial,Partly Irrigated,68748487.21573777,73310335.32649295,11.730541860516524,79.58442037579285,73,TN/LA/Port/73/440,2023-04-01,True,Port/Coastal Infrastructure,19.95961893051866,203.45396405282207,Mostly Urban,False,,Objections_Received,2024-05-14,,,Port Expansion: Cuddalore 73,Port,Transport,Chennai Metro Rail Ltd,114.24,1344.7527867479603,2022-11-19,2026-11-18,8,16.46,748937294,223287081.0,1,1,8,4.0,2023-04-16,2024-02-27,1,0,1,,,3.0,116.0,26.870402191188084,1.0663556144361368,10.193278977973716,0.2981385528385771,0,1,1,ACQ_SYN_015184,1739,synthetic_augmented_from_existing_dataset,1
